artist,title,palette,hash,clusters,clustering,url,filename
Kirchner,"""Dance Hall Bellevue [obverse]""","#5D6650,#79B5AE,#BC9E70,#C7662F,#3C78BB",B688315718ED1362B065,5,AgglomerativeClustering, https://www.nga.gov/content/ngaweb/collection/art-object-page.71238.html,dance_hall_bellevue__obverse__1989.60.1.a.jpg
Kirchner,"""Dancing Couple in the Snow [reverse]""","#344962,#8A5E50,#5B7D87,#B29F9A,#DBB4B1,#C6CCBF",0602F2E686751EE1F150,6,AgglomerativeClustering,https://www.nga.gov/content/ngaweb/collection/art-object-page.163768.html,dancing_couple_in_the_snow__reverse__1989.60.1.b.png
Kirchner,"""Head Waiter in Café""","#3F333C,#614C3F,#927F74,#C7AE90,#D07843",334BAB818C03352EC89A,5,AgglomerativeClustering,https://www.nga.gov/content/ngaweb/collection/art-object-page.152783.html,head_waiter_in_cafe_2012.92.133.jpg
Kirchner,"""Nude Women with a Child in the Forest""","#5A6A49,#D5A98C,#E9D3B8,#A39952",6E2A31E87523D7316458,4,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.154352.html,nude_women_with_a_child_in_the_forest_2012.92.695.jpg
Kirchner,"""Smoking Peasant""","#58586B,#CAA17C,#AA5B51,#75393E",14ED55A404B4C32953B9,4,AgglomerativeClustering,https://www.nga.gov/content/ngaweb/collection/art-object-page.154350.html,smoking_peasant_2012.92.693.jpg
Kirchner,"""The Visit - Couple and Newcomer""","#3B5D71,#AA8088,#D2B22A,#CF6534,#AE3821",C67EF337BBD5DD9ECF74,5,AgglomerativeClustering,https://www.nga.gov/content/ngaweb/collection/art-object-page.71239.html,the_visit_-_couple_and_newcomer_1989.60.2.jpg
Kirchner,"""Woman with a Child and a Cat (Mädchen mit Kind)""","#3C4042,#704837,#7B664C,#AA906C",BC834A3FD36FC493B7DB,4,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.154346.html,woman_with_a_child_and_a_cat_(madchen_mit_kind)_2012.92.689.jpg
Matisse,"""Beasts of the Sea""","#4E4253,#F7E2B9,#F8E979,#D96B72,#89C074,#4F70A9",225EC748E3580E7B4E0A,6,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.53815.html,183421.png
Matisse,"""Large Decoration with Masks""","#8AA7AB,#F1DDC0,#EDA543,#C25F7B,#3B8863,#3C62A8",4DBDC22FDFD3F204999A,6,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.53814.html,183424.png
Matisse,"""Open Window Collioure""","#28494C,#508E8E,#8EA7A2,#DAA4A6,#D1CAC1,#B26054",EC05CD176152D1C663EA,6,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.106384.html,183420.png
Matisse,"""Venus""","#FCE0B6,#3668A4",9459C3F741972D0F729C,2,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.53816.html,183422.png
Miro,"""Composition""","#D0AC6F,#D36857,#A23D44,#6E1E32",4B1FA213903261233990,4,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.91414.html,183393.png
Miro,"""Figure and Birds""","#121E1A,#A68164,#B4AFAD,#D2D3D3,#9C000E,#133D98",B68E9FFA9649584327E4,6,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.53059.html,183379.png
Miro,"""Flight of the Dragonfly in Front of the Sun""","#E4DFEB,#DA684D,#818DCB,#95A0D9",2E994DAFA7E198C22F15,4,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.61373.html,183417.png
Miro,"""La Bague d'Aurore""","#332F2D,#689BB1,#E5D1B6,#E2CD4F,#E84E73",93F0C5E3C36AD7A92DEB,5,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.142287.html,183398.png
Miro,"""Untitled [plate IV]""","#24615F,#7D9093,#DCCAB8,#E5BC50,#DE6261",823CA3F1D307AC2AB459,5,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.46996.html,183399.png
Miro,"""Untitled [plate I]""","#567993,#B89F93,#DAC9B7,#CE4646",802A02231B90DAB49EE9,4,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.46992.html,183395.png
Miro,"""Untitled [plate LII]""","#4B6989,#A3B0A9,#E5D7C5,#E6B57B,#CB7062",726D3433E9D4705417F6,5,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.47044.html,183418.png
Miro,"""Woman at the Mirror""","#2A2829,#3F596F,#E0D2BF,#BAAC74,#B83330,#416C96",D4B9EEE17F7AD2AD85EB,6,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.136243.html,183381.png
Monet,"""Argenteuil""","#403924,#666339,#918665,#B7C1B4,#CCCDB8",AD039ECD0A50F93DC3C3,5,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.52186.html,argenteuil_1970.17.42.jpg
Monet,"""Banks of the Seine Vétheuil""","#365B53,#7E9992,#9AACA2,#7F9060,#5A764A",B5AEAA9827089204E3F6,5,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.46652.html,banks_of_the_seine_vetheuil_1963.10.177.jpg
Monet,"""Woman with a Parasol - Madame Monet and Her Son""","#3A5440,#707B52,#7A93A4,#AEBDC7",B2256F0680A32E578354,4,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.61379.html,woman_with_a_parasol_-_madame_monet_and_her_son_1983.1.29.jpg
Nolde,"""Herbstlandschaft (Überschwemmung)""","#272624,#3B3932,#6B5E4F,#74766B,#868C7C,#A6744E",00F0E4E97699792B2D0B,6,AgglomerativeClustering,https://sammlung.staedelmuseum.de/en/work/herbstlandschaft-ueberschwemmung,183392.png
Nolde,"""Lake Lucerne""","#86ABCB,#DCCD97,#E8C232,#0F3A73,#2F63B9",296691ED2708B24E65F9,5,AgglomerativeClustering,https://sammlung.staedelmuseum.de/en/work/lake-lucerne,183387.png
Nolde,"""Mühle am Wasser""","#1D262F,#2F5F72,#637E86,#999F9C",05AFAF81C40436571182,4,AgglomerativeClustering,https://sammlung.staedelmuseum.de/en/work/muehle-am-wasser,183388.png
Nolde,"""Party""","#2C1D21,#205566,#797E71,#D9DDCC,#F5BB1B,#E18A1C,#B83E3C,#E3C66F",2EE145015844FA8E1A7C,8,AgglomerativeClustering,https://www.apollo-magazine.com/emil-nolde-colour-life-exhibition-review/,183386.png
Nolde,"""San Giorgio Maggiore in Venice""","#2E2525,#3F3A3C,#61564B,#877560,#826029",4748356D22B5DE2816CB,5,AgglomerativeClustering,https://sammlung.staedelmuseum.de/en/work/san-giorgio-maggiore-in-venice,183389.png
Nolde,"""Seascape""","#4F5361,#606877,#828889,#D9CFAD,#877A4D",F601C00893F3A5BA7A9F,5,AgglomerativeClustering,https://sammlung.staedelmuseum.de/en/work/seascape-1,183390.png
Nolde,"""Zwei Menschen""","#5D3636,#965E60,#CFB2A7",3FA346FF1CB877BC9E92,3,AgglomerativeClustering,https://sammlung.staedelmuseum.de/en/work/zwei-menschen,183391.png
Picasso,"""Composition""","#52535B,#E3D1BB,#E1B96B,#CC564D",7B370A19528277D36243,4,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.48530.html,183412.png
Picasso,"""Harlequin Musician""","#322D27,#314D64,#6B8264,#BBAFA6,#F4E9D8,#E0562C",B80C90E6120938E04DE4,6,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.71072.html,183408.png
Picasso,"""Le Déjeuner sur l'herbe","#B08469,#E6D0BD",63C2CF7B4D2DA7E8815F,2,AgglomerativeClustering," d'après Manet II"",https://www.nga.gov/collection/art-object-page.152486.html",183416.png
Picasso,"""Pierrot and Harlequin""","#273125,#7E654F,#A88C87,#AAB1B1,#E1D9CE,#DCC53C,#C7362A",046AF375A444F72A2FD5,7,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.60784.html,183411.png
Picasso,"""Pique 1""","#2A272A,#7D5142,#D6AB79",8C70BA7ABE3DD4FC3E74,3,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.152206.html,183414.png
Picasso,"""Still Life (Nature morte)""","#302C2B,#564D46,#716B6F,#C6AA86,#A09351,#875345",6970562C7A62443D2B86,6,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.33408.html,183413.png
Picasso,"""Still Life""","#262224,#3D3737,#4A4E50,#876149,#6F6868,#8D8484,#B1A696",BD9E9298915838D0809B,7,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.46670.html,183409.png
Picasso,"""The Lovers""","#68816D,#69A6C2,#BBA2B1,#D7E1D9,#BB8654",B6F1488746A0426D0533,5,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.46667.html,183410.png
Picasso,"""The Young Draughtsman (Petit dessinateur)""","#5E564B,#8C7E6E,#B6A091,#CBB59F,#DCC7AF",3BE9636A9E299845DBD8,5,AgglomerativeClustering, https://www.nga.gov/collection/art-object-page.46897.html,183415.png
Splatoon,Action vs Comedy,"#FA8E00,#1384BA,#B44AEF",94B40EB4EFA0C85F9137,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Adventure vs Relax,"#FFB600,#00967A,#4B22C8",EB6BA164B7AD173EEBB2,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Agility vs Endurance,"#F3B000,#F5498B,#13A715",F1C2D7AE0CA9FBD0E5D5,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,AllOut vs Healing,"#BC326D,#C0AE26",8974AE7A9E3EFF0EF190,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Autobots vs Decepticons,"#EC0B68,#461362",81E623F716C743821B44,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Barbarian vs Ninja,"#C54D4F,#003B89",8A0E4B50473638627D49,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Baseball vs Soccer,"#FA5A2A,#00993A,#6642D0",88B873D1E0BB86810042,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Blue Frye,"#373DBB,#CECE28,#C920B7",61AB63E1FE03F2D18A13,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Blue vs DarkGreen,"#435BF3,#067E63,#E9DD14",8BA1E335D767ADC28E0E,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Blue vs Green,"#2922B5,#5EB604,#CA21A5",6C936CF90D6D65B3C5E3,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Blue vs Lime,"#26229F,#91B00B,#FF7F19",541CE18411DF1306A531,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Blue vs Magenta,"#1B18D7,#DD0DD3,#C6D314",4CB08D51C1FAC6C5EA27,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Blue vs NeonGreen,"#311AA8,#17A80D",B5241D88FB589A792FB7,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Blue vs Orange,"#2E0CB5,#F86300,#FDFF00",73C1F72B1D895155E56F,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Blue vs Orange,"#2E0CB5,#F86300",31F1A6AFFEB49DD4D240,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Blue vs Yellow,"#1A1AAE,#E38D24,#CD43A6",0C4395FFA79C786C614C,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Boke vs Tsukkomi,"#D64703,#127A87,#C2238F",07008090CDDADE09664C,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,BrightGreen vs DFuchsia,"#6ABF0B,#8C0C7F,#FFE500",ADA2390C84CC1EB52E29,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,CE vs PA,"#086312,#307087,#BA0A07",E512464DC28C059C5272,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Callie vs Marie,"#AF16AC,#71DA0C",4BDE4C90DA3DECF03DDB,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Cats vs Dogs,"#D84011,#41A782",783E405F3C222745616C,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Champion vs Challenger,"#A18E3B,#1D07AC,#F52E71",737416F8AD6138E08DEE,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Chaos vs Order,"#695C3B,#7F7F99,#990F2B",0816F6E116B253741145,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Chicken vs Egg,"#EFF2EB,#FABF50,#ED2635",E2615C1434A62A9D1110,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Chocolate vs Gokuboso,"#E70F21,#E6E6E6,#734024",554F6C2F6D7FBA151705,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,DarkBlue vs DFuchsia,"#0D37C3,#941A88,#6BFF00",72B04794D28F976F18F2,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,DarkBlue vs Orange,"#2E0CB5,#F86300,#FDFF00",73C1F72B1D895155E56F,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,DarkBlue vs Orange,"#4A14AA,#FB5C03",3B37387D9766816ACD46,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,DarkBlue vs Yellow,"#0D195E,#B97E1A,#FF5937",205EEF3C46AE4F00D9C5,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,DarkChocolate vs MilkChocolate vs WhiteChocolate,"#3D1F7A,#995935,#D6BF8F,#FF0",D9CDE73DCD483E45A02E,4,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,DarkFuchsia vs Yellow,"#A5267F,#FFE500",EE3B982FF6FC6C7733B4,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,DarkYellow vs DFuchsia,"#FBD704,#8C0C7F,#1BC3D8",3CAB37E6BB821DD20305,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,EatIt vs SaveIt,"#C42138,#A6AD8C,#6363D6",06626B541C6D6601ABA3,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Family vs Friend #7D5C26,"#82878F,#C21405",E70FEBBDA5F9A08D1272,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Film vs Book,"#9030FF,#14B8A0,#EEC70E",2069172E450D312837BC,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Flight vs Invincibility,"#4F55ED,#6BD52C,#ED1D9A",EEE57192A14F01E23514,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Flower vs Dumpling,"#FF8787,#7EC27A,#ECE8B1",F800F7A1DB73D2F50D77,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Fork vs Spoon,"#E36D60,#2FB89A,#EBCD62",FF19C9275CFE0AC5EA92,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Fries vs Nuggets,"#E8540A,#6A3BE0,#FFCA0E",2049D5DE842817D73465,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,FrontRoll vs BackRoll,"#FF7D9A,#00A0B0,#E4E567",B6F913BAA220383AF111,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,GYellow vs EBlue,"#DEA801,#4717A9",FC1252EDA0439BC37F88,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Gear vs Grub vs Fun,"#8A19F7,#BE7118,#28C05E,#3F2CD2",D2725A3E0651368CCCD2,4,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Gherk-Out vs Gherk-In,"#B14A8D,#83C91A,#0FBA9D",54308178FCE59BDF312F,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Grape vs Turquoise,"#5F0FB4,#08B672",ACB70964DB8860360D29,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Grape vs Turquoise,"#5F0FB4,#08B672,#D9C100",29320ACBEB55274EB596,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Grass vs Fire vs Water,"#1BA974,#DA4514,#002AFF,#FF0",794BFA9C2C2E6BCDD610,4,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Green vs Blue,"#51C71B,#2120CC,#C920B7",0704EFE16364F541438E,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Green vs DFuchsia,"#8EBB1A,#8C0C7F,#FFE500",B844826D58F0E798E20A,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Green vs Fuchsia,"#17A80D,#D645C8,#D9C100",49C72D961C92F1DBF303,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Green vs Magenta,"#79B726,#A52B85,#ECC50A",E8C8D9EC38A53C962E7E,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Green vs Orange,"#319471,#BF3E24,#B986ED",E03A26F8137B4B0DA621,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Green vs Purple,"#799516,#6E068A,#118991",7FD6D6935B92C0FF5CF7,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Hare vs Tortoise,"#E869BF,#8ACF47,#17CFDE",0AD58B02CEE7B396C1A4,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Hero vs Villain,"#ED2403,#4517D1,#D1D1D1",FEC3D18868B1E5FCDEFF,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Hoverboard vs Jetpack,"#59BE9C,#E75A2D",DDE0C9C6509D37B9449E,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,InnerWear vs OuterWear,"#FF7536,#9090BA,#DC1C1E",DBA14DD49A921C2F1238,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Kid vs GrownUp,"#308766,#523B40,#D1ED73",274CC9B08EAE4616BA9A,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Knight vs Wizard,"#788C87,#6B0A29,#A67308",752244BDD35A3A3024A4,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Lemon vs NoLemon,"#BEE600,#C52ADB,#00B278",94CAA11CFE72E38A530E,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Lemon vs Plum,"#BBC905,#830B9C",FD809498B23991363AF0,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,LemonTea vs MilkTea,"#E59D0D,#E1D6B6",9DDA01B65FCF27E54BBC,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,LightBlue vs Blue,"#14BBE7,#285EEA,#C920B7",F62D70A65D0FE02DB703,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,LightBlue vs Fuchsia,"#03C1CD,#D645C8,#D9C100",552817169A28DB372BD0,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,LightBlue vs Orange,"#228CFF,#E85407,#EFF66E",065B4D3D02628AA5AFF7,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,LightBlue vs Yellow,"#007EDC,#E1A307,#D01D79",B607C1B57299283036D3,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,LightPink vs Blue,"#D60E6E,#311AA8",36A20AC2B4A5E89EC430,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Lilac vs DFuchsia,"#525CF5,#8C0C7F,#FFE500",567F524E1DA023433FFD,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Lime Shiver,"#BAD421,#1021BE,#A714D4",C588F69EB9E3622F046B,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,LimeGreen vs Purple,"#BECD41,#6325CD,#31C4A9",7BBFED043866EA904353,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Lock: Yellow vs Blue,"#CABA21,#502EBA,#B62AA7",57EC43D43D1FB9B720F7,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Lock: Yellow vs Blue,"#D6CD25,#531BBA,#C920B7",43F6933C4DF8BEFFE770,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Lock: Yellow vs DarkTeal,"#DDD112,#047B8B,#ED12E4",3F63A437D9C5126B80F7,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Lock: Yellow vs LightBlue,"#BDBA14,#4E85C1,#4828AB,#B0C444",B05D28FE1103C05DB545,4,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,LumiGreen vs Blue,"#8CE47F,#3D59DE,#FFA427",E615F465B81D68F513F7,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,LumiGreen vs DFuchsia,"#2D9314,#8C0C7F,#005BFF",679FC8A15F449F9132C6,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Lumigreen vs Purple,"#60AB43,#891A7F,#FFB500",8761454ADA4E29BBD17C,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Marigold vs Fucshia,"#EEAA05,#8C0C7F,#17774F",21D7E1E88F4B674FDCFB,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Marshmallow vs HotDog,"#CE334F,#008006,#FFE80A",22B89C4A7B41E685DC56,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Mayo vs Ketchup,"#FFE99B,#FB321E,#1BB026",43028154EA037C33FEAF,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Messy vs Tidy,"#ED7004,#0037B8",563264AD0631D2130F6D,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Money vs Fame vs Love,"#C8752D,#73BD49,#BB497B,#5998FF",BB338069595799E6E24E,4,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Money vs Love,"#FFD624,#FC6D75,#5451EC",52D3E7A85E3CB3B1FDCE,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,MothGreen vs DFuchsia,"#425113,#8C0C7F,#FFE500",91B0A4BD783DCD255C7D,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Mountain vs Village,"#FFCE0C,#058F00,#E24FE5",C9C7BB8B8256BF131C21,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Mushroom vs Star,"#CC1F1F,#B3A10D,#0D40DE",32BA83FE8041A512C3E4,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Mustard vs Purple,"#CE8003,#9208B2,#1AB46A",89FF621F83D73D1A1C9D,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Naughty vs Nice,"#CF3350,#008040",E6A6971C93EE89380E42,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Nessie vs Aliens vs BigFoot,"#118F32,#793199,#A1482B,#0935A6",1035FDF702BF06A47BB6,4,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Newest vs Popular,"#059E9C,#C1CC47,#E2E2E2",BF4F9E6B0239F8B5EF1A,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,NightLumiGreen vs DFuchsia,"#09950B,#8C0C7F,#005BFF",975AE2D250C7E90BA4BE,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,NightMarigold vs Fucshia,"#D88602,#5C0A61,#05E7CE",1C99BB6E783218100914,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,NightPink vs NightGreen,"#CF0466,#17A80D",221C2B1AE4CDB4C9AC15,2,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,NoPineapple vs Pineapple,"#4A2126,#ABB012,#0A6E17",0AC5A5E38550AD786522,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,NorthPole vs SouthPole,"#801AB3,#03C1CD,#E6B30D",9E77FC4BEE79C893AE68,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Orange BigMan,"#E1772B,#2DD9B6,#2E14D4",C7B54FB08B66D822640B,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Orange vs Blue,"#CF581B,#141494,#FF0",83FB7B96686FB23C8081,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Orange vs Blue,"#DE6624,#343BC4,#CDCD34",2291AABBF63CC689572B,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Orange vs Blue,"#EE8711,#0943F0,#81DE17",B06ACDAA4D36D8ECA26F,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Orange vs DarkGreen,"#C44B21,#098264,#DCE317",32D1329A36CFE6221121,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Orange vs DarkGreen,"#C95431,#03644B,#E7E710",36587A9975C1C72A59F2,3,None,https://splatoonwiki.org/wiki/Ink,None
Splatoon,Orange vs Fuchsia,"#FF6C00,#6C0676,#FFE500",EACD45E4EAE9FFF3EC26,3,None,https://splatoonwiki.org/wiki/Ink,None
